,dt
12473,3600.0
12474,3600.0
12475,3600.0
12476,3600.0
12477,3600.0
12478,3600.0
12479,3600.0
12480,3600.0
12481,3600.0
12482,3660.0
12483,3540.0
12484,3600.0
12485,3600.0
12486,3600.0
12487,3660.0
12488,3540.0
12489,3600.0
12490,3600.0
12491,3600.0
12492,3600.0
12493,3600.0
12494,3600.0
12495,3600.0
12496,3600.0
12497,3600.0
12498,7200.0
12499,3600.0
12500,3600.0
12501,7200.0
12502,3600.0
12503,3600.0
12504,3600.0
12505,3600.0
12506,3600.0
12507,3600.0
12508,3600.0
12509,3600.0
12510,3600.0
12511,3600.0
12512,3600.0
12513,3600.0
12514,3600.0
12515,3660.0
12516,3540.0
12517,3600.0
12518,3600.0
12519,3600.0
12520,3600.0
12521,3600.0
12522,3600.0
12523,3660.0
12524,3540.0
12525,3600.0
12526,3600.0
12527,3660.0
12528,3540.0
12529,3600.0
12530,3660.0
12531,3540.0
12532,3600.0
12533,3600.0
12534,3600.0
12535,3600.0
12536,3660.0
12537,3600.0
12538,3540.0
12539,3660.0
12540,3540.0
12541,3600.0
12542,3600.0
12543,3600.0
12544,3600.0
12545,3600.0
12546,3600.0
12547,3600.0
12548,3600.0
12549,3660.0
12550,3540.0
12551,3600.0
12552,3600.0
12553,3600.0
12554,3600.0
